User_ID,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
U00156,18,Male,Australia,Working,7.49,10.44,4.19,3.5,Lifestyle,3.28,5.52,2.41,6.27,6.57,6.07,2.75,6.07,5.61,4.18,7.97,1.84,High
U00157,25,Female,USA,Student,7.42,9.5,2.82,1.47,Educational,0,5.33,0.97,7.14,4.51,5.59,4.65,6.12,6.02,5.62,8.09,3.15,High
U00158,18,Female,Pakistan,Student,3.54,7.18,3.16,5.08,Educational,1.78,5.86,2.47,5.34,4.99,5.74,4.26,3.36,5.34,5.13,6.45,2.88,High
U00159,18,Female,UK,Student,5.55,10.21,4.23,0,Lifestyle,0,5.92,2.93,8.87,6.55,5.55,2.54,4.82,4.57,3.23,6.63,1.42,High
U00160,19,Female,Pakistan,Both,1.91,4.82,3.87,1.26,Gaming,0,5.66,1.74,5.56,3.96,3.07,5.77,3.91,4.77,4.37,5.56,3.53,High
U00161,19,Male,Pakistan,Student,5.41,7.78,5.19,1.56,News,0.33,5.51,1.53,6.86,6.19,5.99,3.58,3.62,6.02,4.76,8.19,2.43,High
U00162,23,Male,Canada,Student,4.73,7.91,3.32,1.62,Entertainment,3.29,6.27,2.46,5.6,4.15,5.05,4.25,5.22,5.28,3.58,4.7,2.75,High
U00163,24,Male,Canada,Both,2.65,6.12,2.6,0,Lifestyle,1.6,6.66,1.44,7.83,4.31,5.19,4.04,3.42,7,4.98,5.92,3.49,High
U00164,22,Male,Australia,Working,5.73,11.62,1.96,1.97,Gaming,2.89,6.68,0.52,4.81,3.66,4.91,3.54,4.96,6.34,4.43,6.4,2.88,High
U00165,18,Female,Australia,Working,2.46,5.31,3.25,0,Educational,3.14,4.26,0.33,6.56,3.6,6.08,5.39,3.83,6,4.15,4.25,3.46,High
U00166,18,Female,Pakistan,Student,3.8,6.46,1.88,0,Gaming,0.87,5.53,1.71,4.63,6.01,8.5,2.98,3.21,4.66,3.75,9.08,1,High
U00167,20,Male,USA,Working,4.22,6.06,3.14,0.41,Lifestyle,0.8,6.1,1.06,5.11,4.8,4.85,5.41,4.82,6.83,3.96,5.37,3.7,High
U00168,19,Female,India,Student,1.47,4.17,5.08,2.41,Gaming,1.33,6.44,1.8,7.64,7.38,6.74,4.89,2.42,7.28,3.82,7,3.04,High
U00169,22,Non-binary,Australia,Working,4.24,6.82,4.17,2.53,Gaming,2.93,6.7,1.67,5.49,4.99,4.97,4.36,3.78,6.61,4.55,5.18,3.49,High
U00170,23,Female,Pakistan,Student,2.65,6.19,1.35,1.93,Lifestyle,4.74,5.04,0.59,5.93,4.46,4.25,7.09,3.42,7.5,5.59,5.48,5.11,Medium
U00171,24,Female,Pakistan,Working,3.38,6.11,0.8,0.81,Lifestyle,0,6.35,1.88,4.73,4.88,4.35,5.03,4.53,5.07,4.15,6.44,2.95,High
U00172,21,Female,India,Student,3.85,5.83,0.95,2.96,News,4.78,8.7,2.62,4.81,4.48,3.26,7.2,4.54,8.38,8.97,5.24,6.76,Medium
U00173,24,Female,Pakistan,Student,1.46,3.4,2.29,0.91,Lifestyle,4.35,5.8,1.42,10.74,3.55,4.63,4.83,2.53,6.63,5.09,4.1,4.06,Medium
U00174,25,Male,India,Working,3.24,5.82,2.61,0,Educational,1.29,4.61,0.91,8.2,5.29,5.76,4,3.66,4.25,4.58,5.75,2.36,High
U00175,18,Male,India,Student,3.74,7.49,4.34,2.72,Gaming,2.68,7.91,0.54,6.19,3.71,3.01,6.89,3.43,8.26,5.04,5.6,5.3,Medium
U00176,23,Male,Pakistan,Student,3.45,6.63,3.97,0,Educational,3.11,6.44,2.4,4.54,5.29,6.68,3.35,3.59,7.81,2.55,5.15,2.6,High
U00177,25,Male,Pakistan,Student,2.57,6.04,3.69,1.52,Entertainment,2.9,5.81,0.65,4.63,5.76,5.28,5.05,3.16,4.54,4.3,8.2,2.38,High
U00178,22,Non-binary,Canada,Working,1.97,4.98,2.27,0.58,Entertainment,2.61,8.28,3.08,3.18,3.99,4.27,5.57,1.89,9.18,5.92,3.44,5.6,Medium
U00179,21,Female,India,Student,2.47,5.87,2.32,2.4,Lifestyle,4.26,3,1.48,10.91,2.38,5.44,4.75,1.26,4.01,2.61,3.75,2.26,High
U00180,19,Male,UK,Working,1.09,3.74,2.19,1.71,Gaming,1.44,5.88,2.03,4.16,3.86,4.61,5.49,1.64,5.57,3.14,4.35,3.24,High
U00181,23,Female,India,Working,2.73,4.87,4.68,1.35,Lifestyle,3.99,4.43,1.09,3.87,6.21,6.48,3.16,4.47,3.8,4.52,5.54,1.82,High
U00182,23,Male,UK,Working,5.84,8,2.25,0,News,2.86,8.37,2.46,6.08,3.28,1.09,9.39,6.28,8.32,5.09,3.48,6.84,Medium
U00183,18,Female,Pakistan,Student,1.68,3.79,1.24,1.6,Educational,1.51,5.75,0.65,2.41,3.94,3.15,5.81,4.18,4.76,5.57,5.13,4,Medium
U00184,26,Female,Australia,Working,5.36,9.63,2.79,1.98,Lifestyle,2.08,4.74,2.67,5.81,5.18,7.4,2.3,5.28,4.55,3.12,8.25,1,High
U00185,23,Male,USA,Student,1.99,5.96,4.87,0.93,News,0,4.47,0.67,8.23,5.53,4.26,5.93,3.86,5.01,4.37,5.66,3.45,High
U00186,20,Male,Pakistan,Student,4.76,7.33,2.92,1.42,Educational,4.79,7.85,0.95,7.13,4.15,3.27,5.04,4.78,8.9,5.98,3.71,5.48,Medium
U00187,21,Female,USA,Working,7.95,11.11,2.93,2.6,Lifestyle,1.97,8.91,1.16,6.22,7.45,4.15,5.27,4.44,9.22,6.34,5.64,5.31,Medium
U00188,21,Female,Canada,Both,4.89,8.58,1.41,0.61,Lifestyle,1.94,6.25,3.72,4.37,4.69,5.32,5.3,5.54,6.74,4.77,5.13,3.86,High
U00189,20,Male,UK,Student,3.71,6.12,3.65,0,Lifestyle,1.32,6.54,0.99,4.64,5.69,3.07,4.53,2.94,6.64,4.12,3.89,3.94,High
U00190,20,Female,Canada,Student,3.76,6.63,4.19,2.72,News,4.77,5.78,1.34,4.86,5.8,7.21,2.93,3.39,6.33,4.31,6.9,2.17,High
U00191,20,Female,Australia,Both,5.33,7.38,2.79,2.23,Educational,1.84,7.62,2.78,4.53,4.37,5.19,4.24,6.68,6.21,4.72,5.49,3.28,High
U00192,21,Male,Australia,Working,4.59,6.72,3.89,2.57,Gaming,3.13,5.65,2.6,3.64,6.87,8.32,2.29,3.34,4.8,4.7,7.71,1.26,High
U00193,24,Male,India,Student,4.4,8.07,0,0.59,News,0,5.36,2.64,5.01,1.02,4.49,4.23,2.67,6.02,3.03,8.88,2.2,High
U00194,21,Male,Pakistan,Student,3.3,6.36,4.92,1.5,News,6.12,5.89,0.22,7.77,5.76,3.63,4.87,5,4.95,5.84,4.65,3.84,High
U00195,26,Female,India,Student,4.5,7.52,3.13,1.91,News,1.67,7.29,1.17,5.32,6.1,3.79,6.31,2.72,6.84,5.79,4.16,4.99,Medium
U00196,18,Non-binary,Australia,Working,1.31,5.45,2.17,2.49,Educational,0.15,7.35,2.33,6.63,4.3,2.69,7.72,1,7.37,5.76,4.55,5.74,Medium
U00197,25,Female,Australia,Student,3.1,5.67,2.52,2.11,Entertainment,3.66,4.89,2.25,7.26,5.13,2.88,7.7,2.44,4.02,5.71,3.9,4.68,Medium
U00198,24,Female,India,Working,6.68,10.4,5.61,0.63,Gaming,2.34,6.32,1.98,8.55,6.01,5.69,4.2,6.09,6.58,4.06,7.56,2.74,High
U00199,19,Female,Canada,Both,5.31,7.48,3.27,1.58,Gaming,3.33,3.38,0.33,3.3,5.45,7.12,3.41,5.65,3.57,3.53,7.19,1.12,High
U00200,25,Female,USA,Both,3.81,6.39,3.45,0,Gaming,5.06,5.05,1.29,6.86,5.35,6.6,2.76,4.78,6.64,3.87,6.44,2.25,High
U00201,18,Non-binary,UK,Working,2.36,4.64,3.06,1.74,Entertainment,1.52,6.04,0.19,5.95,4,2.11,5.77,4.12,5.36,6.31,4.29,4.75,Medium
U00202,26,Male,Australia,Student,7.02,9.23,2.34,4.15,News,2.25,5.32,1.59,9.77,6.77,5.7,4.93,5.7,5.3,4.91,7.04,2.92,High
U00203,26,Female,India,Student,3.07,7.85,1.25,0,Entertainment,2.44,6.52,1.47,6.79,5.84,4.73,4.12,5.05,6.05,3.52,5.78,2.81,High
U00204,19,Female,Australia,Working,2.56,4.29,3.9,1.16,Gaming,1.18,8.13,1.28,7.2,5.14,3.53,5.98,4.44,8.84,8.34,3.38,6.57,Medium
U00205,24,Female,Canada,Student,4.26,6.56,2.58,1.15,News,3.53,6.85,1.92,6.14,4.39,3.14,6.22,3.83,5.93,5.9,4.84,4.69,Medium
U00206,20,Male,UK,Student,3.19,4.14,2.88,1.73,Educational,1.04,8.48,1.44,4.18,4.83,4.1,6.48,3.83,8.79,5.93,5.45,5.47,Medium
U00207,24,Female,Canada,Student,0.98,3.46,4.28,0.98,Gaming,3.69,5.94,1.22,5.01,5.37,4.65,5.58,4.57,6.27,4.65,3.72,4.11,Medium
U00208,26,Female,USA,Both,1.84,4.66,3.91,0,News,3.38,6.18,1.18,6.47,5.06,4.31,4.87,3.42,6.26,6.13,3.88,4.39,Medium
U00209,21,Female,Canada,Working,3.7,7.55,2.47,2,Educational,1.98,7.39,1.93,8.62,5.33,3.65,7.25,6.69,7.25,4.46,4.78,4.91,Medium
U00210,18,Female,UK,Student,2.31,4.8,3.61,2.48,Entertainment,1.65,8.16,1.92,4.65,5.23,5.97,5.97,1.02,8.08,5.1,4.56,4.63,Medium
U00211,19,Male,UK,Student,1.67,3.51,3.89,3.47,News,1.61,7.17,0.89,3.16,4.96,3.57,6,2.38,6.15,5.77,3.62,4.77,Medium
U00212,18,Non-binary,Australia,Student,1.8,4.3,2.11,2.13,News,4.06,7.63,0.27,5.43,2.72,2.66,7.36,2.28,8.01,6.48,5.77,5.88,Medium
U00213,22,Female,USA,Working,3.72,6.98,2.5,2.96,Entertainment,5.08,6.3,1.74,6.62,6.7,4.34,7.16,2.95,6.06,5.64,5.38,4.67,Medium
U00214,22,Female,Pakistan,Student,3.81,7.57,3.37,0.19,Educational,2.04,5.07,2.21,5.35,4.18,6.54,4.19,3.15,7.83,4.75,8.51,3.08,High
U00215,24,Male,Australia,Both,5.26,7.62,3.91,0.53,Entertainment,1.48,7.45,1.86,6.96,5.42,4.8,5.81,5.43,7.66,5.18,6.45,4.34,Medium
U00216,26,Male,India,Working,2.2,4.25,3.49,0,Gaming,2.47,6.01,1.88,7.89,3.71,6.17,4.23,2.76,5.4,3.75,5.8,2.46,High
U00217,26,Female,Canada,Both,3.72,6.34,3.48,2.78,Lifestyle,2.45,6.46,0.76,4.74,5.4,6.47,4.76,4.32,6.54,4.47,7.2,2.98,High
U00218,20,Male,Canada,Working,2.99,6.34,2.49,1.24,Entertainment,2.7,4.36,1.53,5.01,6.51,8.16,1.04,3.02,4.74,4.6,7.82,1,High
U00219,20,Female,UK,Working,4.83,8.62,1.91,1.95,Gaming,2.54,9.07,1.04,7.33,4.84,3.79,5.72,4.39,9.2,7.18,6.07,5.72,Medium
U00220,20,Male,India,Working,4.03,6,3.6,2.7,News,3.18,7.49,1.54,4.57,4.19,2.21,5.61,1.89,7.44,5.19,3.43,5.14,Medium
U00221,21,Female,UK,Student,4.51,6.79,2.18,2.97,Gaming,3.9,8.19,0.7,8.97,5.63,3.18,6.62,5.58,7.42,6.25,5.68,5.29,Medium
U00222,25,Female,India,Student,5.85,6.74,2.45,0.7,News,3.15,8.07,1.13,7.56,6.37,3.7,5.02,7.15,8.68,7.69,3.57,5.92,Medium
U00223,23,Male,UK,Working,4.3,5.24,0.82,0.47,Lifestyle,4.48,6.61,0.65,5.87,3.57,3.89,5.04,4.54,6.1,5.85,3.74,4.39,Medium
U00224,25,Female,Pakistan,Student,5.64,7.54,2.3,0.85,Lifestyle,4.67,3.83,1.33,6.81,6.2,6.14,5.52,5.67,4.02,5.34,5.8,2.97,High
U00225,18,Female,Pakistan,Student,2.04,4.05,2.5,0,Entertainment,2.04,6.55,1.07,7.07,4.89,5.13,4.48,2.15,7.01,5.42,2.99,4.28,Medium
U00226,25,Female,Australia,Working,1.81,4.33,1.82,1.72,Lifestyle,2.51,5.66,1.41,8.52,5.45,6.5,3.81,1.17,8.16,3.08,4.79,3.13,High
U00227,21,Male,Pakistan,Working,5.99,9.29,1.92,3.05,Entertainment,3.26,8.17,0.59,7.32,4.66,3.81,4.13,5.32,7.44,7.84,5.48,4.92,Medium
U00228,18,Female,India,Student,4.42,7.33,3.1,0,Educational,4.71,7.33,0,6.48,6.8,5.18,4.18,3.24,8.82,5.88,5.65,4.49,Medium
U00229,25,Male,UK,Student,4.89,8.17,3.64,0.9,News,2.41,6.92,2.3,6.28,6.02,4.89,2.88,6.38,6.21,6.06,7.42,3,High
U00230,21,Male,India,Student,5.75,9.66,3.66,0,Entertainment,5.79,5.27,0,3.73,6.31,7.18,2.67,6.42,5.89,4.67,5.79,2.25,High
U00231,23,Male,Australia,Student,2.86,6.11,3.76,0.23,Lifestyle,1.91,5.37,2.38,7.09,4.35,5.39,4.89,4.69,4.86,2.56,4.37,2.48,High
U00232,25,Female,Australia,Both,3.08,5.88,4.21,0.79,Lifestyle,1.74,4.48,0.84,6.44,5.07,6.43,4.83,2.76,5.13,3.9,6.89,2.4,High
U00233,21,Male,USA,Working,5.23,8.69,4.5,3.38,News,0.65,5.2,2.54,6.04,6.61,5.62,4.27,4.79,5.22,2.58,8.59,1.66,High
U00234,20,Non-binary,Pakistan,Both,3.48,4.59,2.8,4.01,News,3.31,6.41,2.17,5.41,5.23,5.6,4.46,5.43,7.49,2.7,4.01,3.28,High
U00235,26,Male,Canada,Student,3.17,5.91,2.45,2.61,Educational,1.93,5.47,1.05,8.7,5.15,6.22,4.97,3.19,5.45,4.9,5.81,3.1,High
U00236,20,Male,Canada,Student,2.1,5.74,3.9,1.65,Educational,2.75,6.86,0.49,7.06,6.82,4.73,5.19,2.74,6.91,5.18,6.36,3.91,High
U00237,26,Female,USA,Working,5.34,8.19,1.28,1.69,Lifestyle,2.33,7.37,2.15,6.55,3.46,3.93,5.02,6.16,9.33,4.31,5.51,4.65,Medium
U00238,19,Male,UK,Student,3.18,6.41,2.89,2.63,News,2.98,6.95,0.56,9,4.94,4.97,5.25,3.59,7.57,4.54,6.33,3.9,High
U00239,19,Female,USA,Student,5.32,8.12,1.98,2.69,Entertainment,3.92,8.85,0.38,5.34,4.31,3.51,7.13,4.21,9.23,6.27,6.51,5.88,Medium
U00240,19,Male,UK,Both,4.74,8.35,2.05,2.43,Entertainment,2.82,6.19,1.75,7.08,4.29,4.98,2.92,5.16,8.82,4.24,6.6,3.4,High
U00241,23,Male,Pakistan,Working,6.09,9.98,2.36,3.01,News,2.58,7.99,2.82,9.52,5.92,3.9,5.82,6.84,7.21,6.63,5.73,4.95,Medium
U00242,20,Male,Pakistan,Student,1.46,2.36,3.84,0.52,Gaming,1.73,8.06,0,4.12,2.38,2.07,5.68,3.31,8.26,6.47,3.93,5.8,Medium
U00243,26,Male,Australia,Student,0.5,2.84,5.57,1.24,Educational,5.59,4.79,1.25,4.86,3.5,5.82,4.15,2.92,4.45,4.63,5.71,2.49,High
U00244,21,Male,Australia,Student,6.63,7.61,3.93,2.6,Gaming,3.65,7.04,0.72,8.14,5.91,4.35,6.57,6.42,6.69,4.92,5.48,4.42,Medium
U00245,18,Female,Australia,Both,5.52,4.56,0.77,0.79,Entertainment,0.6,8.53,0,5.06,4.82,2.97,6.89,6.37,8.93,5.01,5.68,5.5,Medium
U00246,21,Female,Australia,Working,2.46,6.05,2.74,4.87,News,1.58,5.96,1.37,1.82,3.33,3.46,6.73,4.49,5.05,4.75,5.42,4.03,Medium
U00247,18,Female,Canada,Student,2.77,6.56,2.23,2.51,Entertainment,4.49,5.31,2.02,4.07,3.79,5.68,5.21,2.15,5.92,4.48,5.64,3.32,High
U00248,22,Female,Australia,Student,4.07,6.56,1.77,0.9,Educational,2,6.99,1.9,3.5,4.25,5.05,5.89,4.53,6.57,5.47,5.75,4.18,Medium
U00249,21,Female,Australia,Working,3.7,6.01,2.78,4.05,Entertainment,2.81,6.76,1.21,3.48,6.18,6.34,4.04,3.69,8.16,3.57,6.48,3.12,High
U00250,25,Non-binary,Australia,Student,3,5.83,2.13,2.67,News,2.95,9.52,3.76,7.16,4.9,2.86,8.45,3.73,8.81,7.25,4.35,6.97,Medium
U00251,25,Male,UK,Both,2.73,8.53,2.03,0.4,News,2.11,7.89,1.81,7.09,4.19,2.4,5.96,5.29,8.32,6.25,5.29,5.56,Medium
U00252,24,Male,India,Both,3.28,5.24,3.82,1.81,News,3.71,7.25,2.2,6.04,4.75,3.64,4.68,5.02,7.14,4.79,3.76,4.3,Medium
U00253,20,Male,Australia,Working,4.74,6.39,3.22,0.29,Educational,2.54,5.4,1.35,5.59,5.85,4.92,5.86,3.19,5.92,3.45,4.01,3.59,High
U00254,18,Male,USA,Working,4.02,7.62,4.95,2.14,Entertainment,3.12,4.44,3.33,7.51,4.83,4.86,4.17,3.45,4.06,4.22,6.95,2.19,High
U00255,18,Male,Australia,Student,3.26,6.92,1.53,0,Educational,1.7,8.14,1.75,7.19,4.18,3.11,3.88,3.47,8.97,4.02,3.6,4.51,Medium
U00256,20,Female,Australia,Student,3,6.38,1.26,1.7,Educational,0,7.05,1.1,4.94,4.21,3.54,5.66,4.34,6.7,4.06,4.75,4.09,Medium
U00257,23,Female,Canada,Working,7.22,10.29,2.61,1.4,Entertainment,1.63,6.4,1.11,2.19,5.3,4.43,6.11,6.82,6.23,3.9,5.78,3.71,High
U00258,24,Non-binary,India,Student,3.13,5.82,2.41,2.18,Gaming,1.89,6.52,0.35,2.67,4.95,5.1,6.37,5.07,6.31,2.96,5.04,3.52,High
U00259,23,Male,Australia,Student,4.78,6.28,3.78,2.41,Entertainment,2.98,7.3,2.42,4.04,4.84,3.13,5.76,5.67,6.74,7.53,6.28,5.11,Medium
U00260,23,Male,India,Student,7.7,12.56,3.5,2.4,Educational,3.95,5.67,1.51,9.28,7.15,6.07,4.38,5.62,5.54,5.4,8.47,2.68,High
U00261,23,Non-binary,UK,Student,5.04,9.97,3.71,1.77,Lifestyle,3.74,3.43,2.2,4.46,6.91,6.12,4.62,4.59,4.36,3.1,6.69,1.89,High
U00262,20,Female,Pakistan,Student,4.71,7.21,1.13,0,Gaming,3.81,5.64,2.2,3.92,6.65,5.73,5.27,5.49,4.78,3.84,7.47,2.43,High
U00263,23,Female,India,Working,5.85,10.26,2.69,1.8,Gaming,1.48,6.34,0,5.75,6.86,5.09,6.29,6.27,6.7,4.88,8.12,3.76,High
U00264,25,Female,India,Student,6.09,9.43,0.73,1.04,Lifestyle,2.16,5.11,1.91,5.62,5,5.14,3.75,7.21,5.71,4.79,7.39,2.66,High
U00265,19,Female,Australia,Student,3.96,5.19,4.28,3.89,Gaming,3.02,6.46,1.23,5.68,5.82,5.39,3.86,7.03,5.74,4.76,6.13,2.87,High
U00266,22,Female,Australia,Student,2.01,3.33,2,2.55,Entertainment,5.85,9.23,1.19,3.32,5.58,4.01,6.23,3.39,9.27,5.76,5.36,5.53,Medium
U00267,18,Male,Australia,Student,3.77,7.53,2.96,0,Lifestyle,7,6.41,2.02,6.18,5.46,3.4,5.07,4.92,5.41,5.65,4.19,4.11,Medium
U00268,18,Female,Canada,Working,4.87,9.16,1.22,1.86,Lifestyle,2.07,4.65,1.44,3.56,2.43,4.63,5.66,6.53,3.52,1.86,7.38,1.68,High
U00269,22,Female,Pakistan,Student,3.48,6.84,2.02,5.16,Lifestyle,1.31,6.72,2.5,3.27,4.8,2.95,6.89,3.98,7.69,4.51,7.61,4.6,Medium
U00270,20,Male,Canada,Student,3.65,6.91,2.63,0.13,Entertainment,1.22,6.76,1.79,8.74,4.21,6.13,4.3,4.37,6.07,4.01,7.68,2.49,High
U00271,21,Female,Canada,Student,6.43,8.55,2.86,2.36,Gaming,1.57,6.44,0.91,5.24,4.18,1.72,5.65,4.54,6.29,4.97,5.76,4.39,Medium
U00272,20,Male,Canada,Both,5.18,7.05,3.11,0.87,Gaming,4.79,4.83,0.08,6.62,6.41,6.17,5.48,5.71,4.57,4.25,3.72,3.12,High
U00273,18,Female,UK,Student,4.89,8.65,3.84,3.93,News,4.1,7.37,1.25,1.83,4.23,2.6,7.76,4.84,7.15,6,5.48,5.62,Medium
U00274,18,Male,Pakistan,Student,2.45,5.49,4.25,0.5,Entertainment,0,9.33,1.64,6.68,4.93,3.1,6.96,3.72,9.95,6.1,5.04,6.31,Medium
U00275,22,Female,UK,Student,3.63,6.51,3.8,1.32,Gaming,0.42,8.03,1.98,5.96,5.89,3.26,4.06,4.13,7.79,4.93,5.42,4.15,Medium
U00276,23,Female,UK,Student,4.57,8.83,3.14,2.44,News,4.42,7.83,0,5.44,4.98,4.95,4.86,2.62,9.07,5.12,6.55,4.43,Medium
U00277,20,Male,Pakistan,Student,4.98,9.67,2.24,0,News,6.11,4.76,0.93,3.59,3.7,4.85,5.07,5.03,5.33,4.41,6.44,3.05,High
U00278,26,Male,UK,Working,6.38,9.96,2.67,1.26,Educational,4.53,5.85,3.28,5.24,4.79,2.94,6.57,5.5,5.87,6.29,6.46,4.68,Medium
U00279,22,Female,Pakistan,Student,5,7.07,2.95,2.3,Entertainment,1.7,5.35,1.74,3.78,5.2,5.39,5.35,3,5.79,2.7,6.79,2.59,High
U00280,25,Non-binary,India,Working,3.19,6.24,3.41,0,News,1.83,6.33,2.54,5.2,3.27,4.28,4.67,3.77,5.94,4.38,7.18,3.09,High
U00281,18,Male,India,Student,6.82,9.4,1.98,2.78,Lifestyle,3.45,7.48,0.21,1.93,4.24,4.37,4.37,5.07,7.58,4.98,6.75,3.79,High
U00282,22,Male,Australia,Student,3.58,6.45,2.83,0,Lifestyle,4.19,7.38,2.35,2.89,4.79,3.21,5.47,3.65,6.38,7.49,6.05,4.91,Medium
U00283,20,Female,Canada,Working,5.37,7.17,4.04,0,Educational,3.75,6.66,1.24,3.04,5.41,5.15,3.46,4.05,7.62,6.85,6.06,4.11,Medium
U00284,18,Female,India,Student,3.14,7.39,4.15,3.41,News,0.19,5.23,1.4,7.5,4.87,5.12,5.48,4.64,6.91,3.07,6.95,3.14,High
U00285,21,Male,India,Working,2.83,5.36,2.5,0.6,Lifestyle,3.33,7.53,0.47,7.27,4.21,3.63,7.75,2.49,8.52,3.89,5.88,5.14,Medium
U00286,22,Female,UK,Working,1.97,6.57,2.34,0,News,3.63,7.14,1.64,4.21,6.02,5.05,3.79,3.11,6.68,3.99,5.69,3.03,High
U00287,24,Female,Pakistan,Both,2.07,4.95,3.14,1.84,Lifestyle,3.99,3,2.52,1.55,5.03,5.56,3.23,4.19,2.83,3.4,4.07,1.55,High
U00288,18,Male,USA,Student,3.29,5.81,2.91,3.04,Entertainment,2.75,6.94,0.07,11.01,4.08,3,7.05,3.21,8.35,4.98,4,5.62,Medium
U00289,20,Female,UK,Student,5.96,8.29,0.82,0.25,Gaming,6.1,5,0.75,5.22,4.55,5.47,2.99,5.05,4.65,5.52,5.72,2.52,High
U00290,19,Male,UK,Student,4.39,6.73,5.08,1.96,Lifestyle,3.5,6.14,1.42,5.9,5.74,5.52,5.11,3.87,6.68,6.09,6.35,3.98,High
U00291,26,Female,Pakistan,Student,1.33,4.55,2.2,1.51,Entertainment,1.24,5.26,3.26,10.25,3.74,4.03,5.01,1.48,4.14,4.86,4.5,3.25,High
U00292,23,Female,USA,Student,5.25,8.19,2.43,0,Gaming,2.86,6.69,1.2,7.31,4.88,4.7,7.07,4.53,6.68,4.77,4.85,4.58,Medium
U00293,20,Female,USA,Student,3.99,7.8,1.49,0.19,Educational,2.61,6.89,0.75,7.06,4.75,6.07,4.02,5.67,6.41,4.61,5.53,3.08,High
U00294,25,Male,Australia,Student,6.27,8.5,4.22,2.44,Gaming,0.47,6.95,2.4,7.23,5.41,7.62,2.93,6.73,7.5,4.69,7.81,2.47,High
U00295,25,Male,UK,Student,3.26,6.49,2.17,2.75,Entertainment,0.89,6.71,1.82,6.2,3.69,3.7,5.81,2.67,6.47,3.34,5.29,3.71,High
U00296,19,Female,Canada,Working,2.64,6.85,3.5,1.64,Lifestyle,5.09,6.76,0.67,4.37,4,4.11,6.84,4.45,5.3,6.45,4.08,4.83,Medium
U00297,23,Female,India,Working,6.6,10.98,3.76,0,Educational,2.36,5.88,2.36,7.41,4.6,4.52,5,5.84,5.77,4.06,6.14,3.17,High
U00298,24,Female,UK,Student,5.51,7.78,2.23,4.4,News,5.98,6.69,2.25,3.86,4.95,4.22,4.88,5.15,5.41,6.68,7.12,3.77,High
U00299,19,Female,Canada,Working,1.44,4.09,2.08,4.05,Educational,2.62,7.4,0.6,6.98,4.03,5.86,6.31,4.11,7.48,4.6,3.46,4.57,Medium
U00300,19,Male,Canada,Student,4.54,6.92,3.3,2.63,Gaming,4.49,6.52,3.27,6.98,5.58,3.75,6.09,5.14,7.79,6.05,4.62,5.25,Medium
U00301,18,Male,Pakistan,Student,1.44,3.58,0.61,0,Entertainment,4.68,6.53,1.69,4.78,2.76,2.79,7.85,2.5,6.82,5.46,3.85,5.6,Medium
U00302,25,Male,UK,Student,5.43,9.1,3.8,0,Educational,3.89,5.32,0.51,2.9,5.51,4.65,4.53,4.34,5.55,5.54,6.52,3.34,High
U00303,18,Male,Pakistan,Working,2.33,4.21,2.69,1.42,Educational,2.33,7.19,3.26,4.55,5.93,5.67,5.96,2.66,8.08,4.78,5.67,4.38,Medium
U00304,26,Female,Australia,Student,2.12,7.28,2.12,0.57,Lifestyle,5.12,7.8,2.53,5.51,4.54,4.49,5.57,2.71,7.57,7.09,6,4.99,Medium
U00305,23,Male,Canada,Student,6.08,9.31,2.34,3.23,Gaming,1.72,7.56,1.39,4.85,3.96,3.85,5.45,2.89,8.02,6.59,7.28,4.83,Medium
U00306,24,Male,USA,Both,4.62,7.44,2.72,3,Lifestyle,3.56,6.22,2.26,8.24,4.73,4.83,6.84,4.67,5.37,5.56,7.62,3.85,High
U00307,24,Female,Canada,Student,5.1,10.12,2.5,0,Lifestyle,5.39,7.81,0.94,9.53,4.99,3.99,6.47,5.05,7.9,5.71,7.22,4.83,Medium
U00308,20,Male,Australia,Both,3.27,4.96,4.66,3.27,Gaming,4.33,6.6,1.13,4.43,5.42,4.73,5.56,6.05,5.2,4.84,2.46,4,Medium
U00309,19,Female,Canada,Student,3.88,6.1,1.62,1.15,Educational,2.6,4.62,1.43,8.15,3.62,2.83,6.59,5.38,4.01,4.65,4.63,3.84,High
U00310,26,Male,Pakistan,Working,6.35,8.1,1.86,0.48,Entertainment,2.21,7.62,0.7,6.81,4.91,4.34,5.12,4.48,8.6,6.95,5.61,5.23,Medium
U00311,25,Male,UK,Working,4.48,7.46,3.03,1.41,Entertainment,4.8,5.28,0.21,7.94,5.28,5.87,3.58,5.83,4.47,4.72,7.02,2.11,High
U00312,24,Male,USA,Working,7.5,9.86,4.34,0,Gaming,5.5,5.67,3.12,5.7,6.74,5.56,3.87,8.15,5.82,5.34,5.93,3.1,High
U00313,26,Male,Pakistan,Both,3.71,5.4,2.55,3.35,Gaming,1.79,6.47,0,5.33,6.8,6.44,4.9,3.43,5.82,5.5,7.1,3.15,High
